Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
Tatonyon Coffee&Cafe',18.4876046,98.8073874,matched,ChIJUcG3FGm22zARMr8ykXHb1sg,3880114855,17.460250699758063,4.4,384,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
กาแฟอมก๋อย,17.8356875,98.3721875,matched,ChIJu7JbB0eC3DAReZOKXcvlvi4,3883288647,32.93687517896324,4.4,131,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Huangfulong,18.8050715,98.9729118,matched,ChIJ3wuFTIs62jARtDslNjMQ2as,3897763600,33.28677910933311,4.6,32,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Pong Yeang Berry-Windyhill,18.9116358,98.8259911,matched,ChIJRwD875lA2jARWZa-DzoQLEw,3912487220,17.090978807264175,4.5,312,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Samudlanna,18.7980862,98.9736185,matched,ChIJW3stTok62jARRbNgG4vLarI,3927203453,17.020767662691885,4.6,1000,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 07:00-17:00
Ying yui cafe,19.2002005,98.8878034,matched,ChIJGemYEK8N2jARs5GwiQxwxVc,3930110086,21.32465956562868,4.7,15,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Kaffeine coffee คาเฟอีน,18.7448606,98.9902301,matched,ChIJKZiBBUgw2jARV0yEd9bwn_8,4049924460,37.76540532649951,4.4,20,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
วังตาลคาเฟ่ (Wangtan Cafe),18.732797,98.974372,matched,ChIJkzFIFwAx2jARtDKnKZiK6TM,4052303895,18.80931031563631,4.8,46,https://www.facebook.com/profile.php?id=61555823392603,Mo-Su 8:30-20:00
The Maewin Coffee,18.67057939999999,98.6464103,matched,ChIJy4zuVG5S2jARpO99ptfqFN4,4081186033,7.754124348397188,4.6,155,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
สตรอเบอร์รี่ สวนชาวดินอินทนนท์ กม.21,18.5431443,98.5919275,matched,ChIJi-WS-Wqs2zARWKPuS5v29wA,4099934306,41.962167933813674,4.1,33,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
