Name,Latitude,Longitude,MatchStatus,PlaceID,OsmID,Dist_m,Rating,UserRatingsTotal,URL,OpeningHours
Juicy4U,18.7850847,98.9925659,osm_only,NA,2040042303,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Su 07:00-15:00
หมอกหลวง เชียงดาว,19.3831918,98.9500157,osm_only,NA,2045679477,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Kopi-O Cafe,18.7860192,98.9926927,osm_only,NA,2055855117,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Kissa Cafe,18.7976964,98.9895215,osm_only,NA,2082864508,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Paper Spoon,18.7808857,98.9529275,osm_only,NA,2085487654,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
กลิ่นละมุน,18.7962642,99.0399276,osm_only,NA,2095788662,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Cosmos Cafe,18.7946677,98.9661312,osm_only,NA,2099411773,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Wawee Coffee,18.7978619,98.964613,osm_only,NA,2099411789,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Na Na Croissant and Coffee,18.8040817,98.9790419,osm_only,NA,2104376722,NA,NA,NA,http://www.nana-bakery-chiang-mai.com/,Tu-Su 07:00-18:00
Ristr8to,18.7991022,98.9672198,osm_only,NA,2105726947,NA,NA,NA,https://www.ristr8to.com/,We-Mo 07:08-20:08
Hillkoff Coffee Sales & Service,18.7984455,98.9866895,osm_only,NA,2105737204,NA,NA,NA,http://hillkoff.tarad.com,NA
Sangdee,18.7958435,98.9714631,osm_only,NA,2124797950,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7883213,98.9994061,osm_only,NA,2125935593,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.9600392,98.992148,osm_only,NA,2183015152,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Hom Groon Coffee,18.7956012,99.0299923,osm_only,NA,2187932054,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,19.1545971,98.8590298,osm_only,NA,2190918720,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,19.2004183,98.8881808,osm_only,NA,2190918913,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,19.3725118,98.9659029,osm_only,NA,2195951195,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7841295,98.9934816,osm_only,NA,2211037641,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.8615294,98.7049896,osm_only,NA,2229123276,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7465532,99.2300841,osm_only,NA,2299123487,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7396754,99.0840133,osm_only,NA,2308000157,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Akha Ama Phrasingh,18.7884334,98.9832565,osm_only,NA,2404044286,NA,NA,NA,http://www.akhaama.com/,Mo-Sa 08:00-18:00; Su 08:00-20:00
Cafe de Sirin,18.7872085,98.9988636,osm_only,NA,2414298003,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Rajdamnoen Coffee,18.7882024,98.9853463,osm_only,NA,2419667430,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.8074891,98.9949414,osm_only,NA,2428725795,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Au choix,18.801952,98.955317,osm_only,NA,2434773550,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Him Tang,18.8030234,98.9541472,osm_only,NA,2434777647,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
กาแฟรัฐศาสตร์,18.803659,98.954184,osm_only,NA,2434783251,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Smile Coffee,18.7961626,98.9524658,osm_only,NA,2434783680,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Double Click Cafe,18.8036767,98.9529954,osm_only,NA,2434785831,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
PAK Cafe,18.803894,98.9523157,osm_only,NA,2434787311,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,Mo-Sa 09:00-17:00
ฝ้ายเบเกอรี่,18.8017106,98.9518461,osm_only,NA,2434788491,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Kopi Gusto,18.801594,98.953546,osm_only,NA,2434791094,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
C.M.U Bookstore Coffee,18.8015102,98.952814,osm_only,NA,2434791424,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
ฝ้ายเบเกอรี่,18.7941323,98.9571127,osm_only,NA,2434793620,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.920273,99.0120562,osm_only,NA,2438922443,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Pacamara,18.7883537,98.9866577,osm_only,NA,2442812998,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Doi Chaang,18.8282003,99.0120337,osm_only,NA,2450538522,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
NA,18.7858939,98.9818942,osm_only,NA,2466309811,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
Coffee in Narrow,18.7872314,98.9897921,osm_only,NA,2466333305,NA,NA,NA,https://geodata.ucdavis.edu/gadm/gadm4.1/shp/gadm41_THA_shp.zip,NA
